date,EloRating,team
3/18/2010,1651.752469,WSH
3/18/2010,1356.276846,WPG
3/18/2010,1488.319415,OTT
3/18/2010,1333.86786,TOR
3/18/2010,1565.081752,NJD
3/18/2010,1313.032146,TBL
3/18/2010,1550.601112,BUF
3/18/2010,1419.743673,FLA
3/18/2010,1467.418846,ARI
3/19/2010,1517.048611,NSH
3/19/2010,1531.759034,MIN
3/19/2010,1489.928805,DAL
3/19/2010,1522.204793,PHI
3/19/2010,1650.293258,VAN
3/19/2010,1686.198421,SJS
3/19/2010,1490.280349,LAK
3/19/2010,1638.120982,CHI
3/19/2010,1394.2271,CBJ
3/19/2010,1519.505032,MIN
3/20/2010,1539.425034,CGY
3/20/2010,1681.991918,SJS
3/20/2010,1325.238738,EDM
3/20/2010,1694.944008,DET
3/20/2010,1550.22276,ANA
3/20/2010,1276.313213,NYI
3/20/2010,1585.319612,PIT
3/20/2010,1474.025362,CAR
3/20/2010,1486.114467,DAL
3/20/2010,1478.817256,OTT
3/20/2010,1335.188844,TOR
3/20/2010,1480.761266,MTL
3/20/2010,1563.760768,NJD
3/20/2010,1443.053412,STL
3/20/2010,1365.779005,WPG
3/20/2010,1526.019131,PHI
3/20/2010,1418.812175,FLA
3/20/2010,1557.309482,BUF
3/20/2010,1306.323775,TBL
3/20/2010,1646.724048,WSH
3/21/2010,1529.302613,NSH
3/21/2010,1401.399378,CBJ
3/21/2010,1468.350343,ARI
3/21/2010,1644.444129,CHI
3/21/2010,1654.499761,VAN
3/21/2010,1693.457062,DET
3/21/2010,1483.957201,LAK
3/21/2010,1273.813072,NYI
3/21/2010,1530.913832,BOS
3/21/2010,1443.777131,NYR
3/21/2010,1524.586756,MIN
3/21/2010,1544.234391,CGY
3/21/2010,1478.6606,CAR
3/21/2010,1562.129189,BUF
3/21/2010,1413.992469,FLA
3/21/2010,1303.04848,TBL
3/21/2010,1447.741354,STL
3/21/2010,1532.574547,NSH
3/21/2010,1516.206319,PHI
3/21/2010,1375.591817,WPG
3/21/2010,1490.072463,DAL
3/21/2010,1469.598473,ARI
3/22/2010,1326.725684,EDM
3/22/2010,1677.182562,SJS
3/22/2010,1552.722902,ANA
3/22/2010,1498.384296,COL
3/22/2010,1697.23304,DET
3/22/2010,1580.684374,PIT
3/22/2010,1479.554783,MTL
3/22/2010,1474.859261,OTT
3/23/2010,1486.783092,LAK
3/23/2010,1491.00862,COL
3/23/2010,1336.395328,TOR
3/23/2010,1420.725923,FLA
3/23/2010,1559.072827,NJD
3/23/2010,1398.127444,CBJ
3/23/2010,1382.789674,WPG
3/23/2010,1534.414846,BOS
3/23/2010,1480.899805,OTT
3/23/2010,1509.008462,PHI
3/23/2010,1296.315026,TBL
3/23/2010,1473.37788,CAR
3/24/2010,1532.835253,NSH
3/24/2010,1489.041212,DAL
3/24/2010,1528.699826,MIN
3/24/2010,1662.527264,SJS
3/24/2010,1643.195999,CHI
3/24/2010,1469.381593,ARI
3/24/2010,1540.12132,CGY
3/24/2010,1560.098578,ANA
3/24/2010,1341.380981,EDM
3/24/2010,1650.723783,VAN
3/24/2010,1440.276117,NYR
3/24/2010,1270.987181,NYI
3/24/2010,1649.999343,WSH
3/24/2010,1575.681404,PIT
3/24/2010,1567.41191,BUF
3/24/2010,1473.514239,MTL
3/24/2010,1702.236011,DET
3/24/2010,1444.208714,STL
3/25/2010,1486.984296,COL
3/25/2010,1490.807416,LAK
3/25/2010,1645.052067,VAN
3/25/2010,1553.926128,ANA
3/25/2010,1542.266769,BOS
3/25/2010,1301.31278,TBL
3/25/2010,1565.252314,NJD
3/25/2010,1449.4091,NYR
3/25/2010,1261.854198,NYI
3/25/2010,1546.29377,CGY
3/25/2010,1502.765884,PHI
3/25/2010,1522.2218,MIN
3/25/2010,1468.380126,CAR
3/25/2010,1650.892796,WSH
3/25/2010,1374.937751,WPG
3/25/2010,1329.361481,TOR
3/25/2010,1391.947957,CBJ
3/25/2010,1647.725703,CHI
3/25/2010,1472.648552,MTL
3/25/2010,1427.75977,FLA
3/26/2010,1440.339647,STL
3/26/2010,1489.801914,LAK
3/26/2010,1526.457605,NSH
3/26/2010,1464.851889,ARI
3/26/2010,1669.00529,SJS
3/26/2010,1495.418861,DAL
3/26/2010,1568.277596,BUF
3/26/2010,1487.142382,OTT
3/26/2010,1706.105078,DET
3/26/2010,1526.109832,MIN
3/27/2010,1347.052697,EDM
3/27/2010,1546.969281,ANA
3/27/2010,1534.265771,BOS
3/27/2010,1540.742116,CGY
3/27/2010,1574.78795,PIT
3/27/2010,1498.877852,PHI
3/27/2010,1561.580185,BUF
3/27/2010,1309.313778,TBL
3/27/2010,1333.623463,TOR
3/27/2010,1450.574285,NYR
3/27/2010,1480.132468,MTL
3/27/2010,1564.087129,NJD
3/27/2010,1493.839793,OTT
3/27/2010,1420.275853,FLA
3/27/2010,1469.636905,CAR
3/27/2010,1370.675768,WPG
3/27/2010,1408.175836,CBJ
3/27/2010,1267.405851,NYI
3/28/2010,1527.369178,NSH
3/28/2010,1713.57116,DET
3/28/2010,1463.940316,ARI
3/28/2010,1487.989798,COL
3/28/2010,1675.047363,SJS
3/28/2010,1652.008914,VAN
3/28/2010,1483.375542,LAK
3/28/2010,1489.376788,DAL
3/28/2010,1649.636018,WSH
3/28/2010,1528.630277,CGY
3/28/2010,1581.917463,PIT
3/28/2010,1338.290401,TOR
3/28/2010,1446.766019,STL
3/28/2010,1344.172775,EDM
3/28/2010,1491.74834,PHI
3/28/2010,1569.365714,NJD
3/28/2010,1631.497824,CHI
3/28/2010,1403.376405,CBJ
3/29/2010,1680.848506,SJS
3/29/2010,1477.643836,COL
3/29/2010,1546.377611,BOS
3/29/2010,1570.709733,BUF
3/29/2010,1382.090382,WPG
3/29/2010,1458.22229,CAR
3/29/2010,1416.697746,FLA
3/29/2010,1526.63091,NSH
3/30/2010,1518.64375,MIN
3/30/2010,1475.444632,LAK
3/30/2010,1549.849203,ANA
3/30/2010,1497.307698,DAL
3/30/2010,1337.627315,TOR
3/30/2010,1374.963393,WPG
3/30/2010,1558.253332,NJD
3/30/2010,1542.51762,BOS
3/30/2010,1272.205282,NYI
3/30/2010,1445.907347,NYR
3/30/2010,1642.601605,WSH
3/30/2010,1497.4179,OTT
3/30/2010,1411.278323,CBJ
3/30/2010,1300.18423,TBL
3/30/2010,1714.309429,DET
3/30/2010,1340.759095,EDM
3/31/2010,1450.179699,STL
3/31/2010,1623.595907,CHI
3/31/2010,1530.003311,NSH
3/31/2010,1471.692987,LAK
3/31/2010,1646.207771,VAN
3/31/2010,1474.286277,ARI
3/31/2010,1574.569724,BUF
3/31/2010,1413.325345,FLA
3/31/2010,1474.853884,MTL
3/31/2010,1465.34928,CAR
3/31/2010,1582.580549,PIT
3/31/2010,1296.818345,TBL
4/1/2010,1522.395396,MIN
4/1/2010,1616.128843,CHI
4/1/2010,1491.760515,DAL
4/1/2010,1683.711008,SJS
4/1/2010,1474.781334,COL
4/1/2010,1555.396386,ANA
4/1/2010,1535.664689,CGY
4/1/2010,1468.226174,ARI
4/1/2010,1546.608187,BOS
4/1/2010,1405.605066,FLA
4/1/2010,1333.842032,TOR
4/1/2010,1582.290003,BUF
4/1/2010,1269.184871,NYI
4/1/2010,1502.860721,PHI
4/1/2010,1637.777813,WSH
4/1/2010,1378.748676,WPG
4/1/2010,1502.241692,OTT
4/1/2010,1469.403989,CAR
4/1/2010,1716.344806,DET
4/1/2010,1414.644207,CBJ
4/2/2010,1523.500998,NSH
4/2/2010,1457.646762,STL
4/2/2010,1478.1953,LAK
4/2/2010,1652.267874,VAN
4/2/2010,1554.162766,NJD
4/2/2010,1624.788033,CHI
4/2/2010,1494.915772,PHI
4/2/2010,1470.799175,MTL
4/2/2010,1305.15552,TBL
4/2/2010,1448.927758,NYR
4/3/2010,1513.736206,MIN
4/3/2010,1671.016802,SJS
4/3/2010,1504.454721,DAL
4/3/2010,1338.723717,EDM
4/3/2010,1467.705308,COL
4/3/2010,1539.277696,CGY
4/3/2010,1562.472413,ANA
4/3/2010,1637.323091,VAN
4/3/2010,1574.243374,PIT
4/3/2010,1376.174335,WPG
4/3/2010,1277.12982,NYI
4/3/2010,1503.19447,OTT
4/3/2010,1718.709565,DET
4/3/2010,1527.123041,NSH
4/3/2010,1341.900333,TOR
4/3/2010,1541.807468,BOS
4/3/2010,1474.937945,MTL
4/3/2010,1574.231702,BUF
4/3/2010,1468.451211,CAR
4/3/2010,1553.264055,NJD
4/3/2010,1410.405785,FLA
4/3/2010,1458.479733,NYR
4/3/2010,1412.279449,CBJ
4/3/2010,1640.352154,WSH
4/4/2010,1454.024719,STL
4/4/2010,1510.582048,DAL
4/4/2010,1464.613167,ARI
4/4/2010,1332.596391,EDM
4/4/2010,1493.140083,LAK
4/4/2010,1561.579717,ANA
4/4/2010,1490.777001,PHI
4/4/2010,1713.633826,DET
4/4/2010,1625.686744,CHI
4/4/2010,1542.867144,CGY
4/5/2010,1464.115861,COL
4/5/2010,1674.126573,SJS
4/5/2010,1638.215787,VAN
4/5/2010,1510.626434,MIN
4/5/2010,1643.084462,WSH
4/5/2010,1544.687441,BOS
4/6/2010,1458.349572,STL
4/6/2010,1409.547142,CBJ
4/6/2010,1331.784125,EDM
4/6/2010,1507.352754,MIN
4/6/2010,1565.096259,BUF
4/6/2010,1465.927142,NYR
4/6/2010,1339.02036,TOR
4/6/2010,1496.017621,PHI
4/6/2010,1287.64439,NYI
4/6/2010,1484.073389,MTL
4/6/2010,1373.284603,WPG
4/6/2010,1562.049525,NJD
4/6/2010,1577.133105,PIT
4/6/2010,1646.521799,WSH
4/6/2010,1295.603545,TBL
4/6/2010,1459.665741,CAR
4/6/2010,1402.958375,FLA
4/6/2010,1492.6799,OTT
4/7/2010,1506.257194,DAL
4/7/2010,1632.737737,CHI
4/7/2010,1535.81615,CGY
4/7/2010,1668.953166,SJS
4/7/2010,1641.489468,VAN
4/7/2010,1469.289268,COL
4/7/2010,1562.481541,ANA
4/7/2010,1492.238258,LAK
4/7/2010,1459.06118,NYR
4/7/2010,1334.353378,TOR
4/7/2010,1708.393206,DET
4/7/2010,1405.82761,CBJ
4/8/2010,1639.297447,CHI
4/8/2010,1462.069104,STL
4/8/2010,1341.763491,EDM
4/8/2010,1470.532132,COL
4/8/2010,1465.425433,ARI
4/8/2010,1532.19878,NSH
4/8/2010,1541.250104,BOS
4/8/2010,1571.962221,BUF
4/8/2010,1465.811238,CAR
4/8/2010,1482.798002,MTL
4/8/2010,1569.929327,PIT
4/8/2010,1288.919778,NYI
4/8/2010,1289.458048,TBL
4/8/2010,1499.652645,OTT
4/8/2010,1395.98563,FLA
4/8/2010,1567.928216,NJD
4/9/2010,1499.697484,DAL
4/9/2010,1561.380796,ANA
4/9/2010,1532.573306,CGY
4/9/2010,1497.373387,MIN
4/9/2010,1493.339003,LAK
4/9/2010,1474.191832,ARI
4/9/2010,1672.19601,SJS
4/9/2010,1640.246604,VAN
4/9/2010,1467.285514,NYR
4/9/2010,1500.684603,PHI
4/9/2010,1653.725577,WSH
4/9/2010,1367.405913,WPG
4/9/2010,1403.466996,CBJ
4/9/2010,1710.75382,DET
4/10/2010,1459.067751,STL
4/10/2010,1560.292259,ANA
4/10/2010,1465.79925,COL
4/10/2010,1642.2988,CHI
4/10/2010,1547.515121,BOS
4/10/2010,1474.006766,CAR
4/10/2010,1492.311455,LAK
4/10/2010,1346.496373,EDM
4/10/2010,1474.602473,MTL
4/10/2010,1326.129044,TOR
4/10/2010,1498.359052,OTT
4/10/2010,1565.697204,BUF
4/10/2010,1562.958153,NJD
4/10/2010,1282.756897,NYI
4/10/2010,1362.527589,WPG
4/10/2010,1576.092207,PIT
4/10/2010,1290.751642,TBL
4/10/2010,1400.955693,FLA
4/11/2010,1523.432381,NSH
4/11/2010,1468.224967,STL
4/11/2010,1498.424,MIN
4/11/2010,1500.786021,DAL
4/11/2010,1634.522283,VAN
4/11/2010,1531.522692,CGY
4/11/2010,1677.920331,SJS
4/11/2010,1475.21938,ARI
4/11/2010,1496.49249,PHI
4/11/2010,1471.477627,NYR
4/11/2010,1658.603901,WSH
4/11/2010,1552.882756,BOS
4/11/2010,1648.309375,CHI
4/11/2010,1711.338336,DET
4/11/2010,1459.788675,COL
4/11/2010,1491.104637,LAK
4/11/2010,1571.600079,NJD
4/11/2010,1572.924362,BUF
4/11/2010,1274.114971,NYI
4/11/2010,1570.900131,PIT
4/11/2010,1399.798413,FLA
4/11/2010,1291.908922,TBL
4/12/2010,1551.135043,ANA
4/12/2010,1347.703191,EDM
4/15/2010,1657.452919,WSH
4/15/2010,1469.760565,MTL
4/15/2010,1568.916739,BUF
4/15/2010,1554.033738,BOS
4/15/2010,1678.636623,SJS
4/15/2010,1455.968822,COL
4/15/2010,1474.503088,ARI
4/15/2010,1714.976504,DET
4/17/2010,1652.398006,WSH
4/17/2010,1474.815478,MTL
4/17/2010,1572.831079,BUF
4/17/2010,1550.119398,BOS
4/17/2010,1673.396987,SJS
4/17/2010,1461.208458,COL
4/17/2010,1644.671207,CHI
4/17/2010,1524.353098,NSH
4/17/2010,1479.834627,ARI
4/17/2010,1709.644965,DET
4/19/2010,1471.816037,MTL
4/19/2010,1655.397448,WSH
4/19/2010,1556.315436,BOS
4/19/2010,1566.63504,BUF
4/19/2010,1458.393313,COL
4/19/2010,1676.212133,SJS
4/19/2010,1635.299674,CHI
4/19/2010,1533.724632,NSH
4/21/2010,1464.398186,MTL
4/21/2010,1662.815298,WSH
4/21/2010,1560.374837,BOS
4/21/2010,1562.57564,BUF
4/21/2010,1463.607662,COL
4/21/2010,1670.997783,SJS
4/21/2010,1528.595507,NSH
4/21/2010,1640.428798,CHI
4/23/2010,1668.591063,WSH
4/23/2010,1458.622422,MTL
4/23/2010,1558.562971,BUF
4/23/2010,1564.387505,BOS
4/23/2010,1673.838179,SJS
4/23/2010,1460.767267,COL
4/23/2010,1537.872033,NSH
4/23/2010,1631.152273,CHI
4/26/2010,1463.795607,MTL
4/26/2010,1663.417877,WSH
4/26/2010,1556.320449,BOS
4/26/2010,1566.630027,BUF
4/26/2010,1494.92449,LAK
4/26/2010,1643.050761,VAN
4/28/2010,1653.180845,WSH
4/28/2010,1474.032639,MTL
4/28/2010,1474.387994,ARI
4/28/2010,1715.091598,DET
4/14/2010,1575.607702,NJD
4/14/2010,1497.456507,PHI
4/14/2010,1573.288524,PIT
4/14/2010,1491.131893,OTT
4/16/2010,1571.159715,NJD
4/16/2010,1501.904494,PHI
4/16/2010,1568.817784,PIT
4/16/2010,1495.602633,OTT
4/16/2010,1647.790764,VAN
4/16/2010,1490.184487,LAK
4/18/2010,1496.500519,PHI
4/18/2010,1576.56369,NJD
4/18/2010,1492.022541,OTT
4/18/2010,1572.397876,PIT
4/18/2010,1650.898753,VAN
4/18/2010,1487.076498,LAK
4/18/2010,1723.093446,DET
4/18/2010,1466.386146,ARI
4/20/2010,1500.959371,PHI
4/20/2010,1572.104838,NJD
4/20/2010,1486.713478,OTT
4/20/2010,1577.706939,PIT
4/20/2010,1492.002442,LAK
4/20/2010,1645.972809,VAN
4/20/2010,1714.97248,DET
4/20/2010,1474.507112,ARI
4/22/2010,1563.288596,NJD
4/22/2010,1509.775613,PHI
4/22/2010,1584.665285,PIT
4/22/2010,1479.755132,OTT
4/22/2010,1499.31059,LAK
4/22/2010,1638.664661,VAN
4/24/2010,1484.354496,OTT
4/24/2010,1580.065921,PIT
4/24/2010,1638.084749,CHI
4/24/2010,1530.939557,NSH
4/24/2010,1643.477258,VAN
4/24/2010,1494.497993,LAK
4/24/2010,1469.170108,ARI
4/24/2010,1720.309484,DET
4/25/2010,1452.335725,COL
4/25/2010,1682.26972,SJS
4/25/2010,1725.53778,DET
4/25/2010,1463.941812,ARI
4/27/2010,1527.551492,NSH
4/27/2010,1641.472814,CHI
4/30/2010,1583.51842,PIT
4/30/2010,1479.041642,MTL
4/30/2010,1687.715075,SJS
4/30/2010,1714.660698,DET
5/2/2010,1590.324569,PIT
5/2/2010,1472.235493,MTL
5/2/2010,1646.497857,CHI
5/2/2010,1652.943186,VAN
5/4/2010,1479.245452,MTL
5/4/2010,1583.31461,PIT
5/4/2010,1710.505665,DET
5/4/2010,1691.870108,SJS
5/4/2010,1636.59061,CHI
5/4/2010,1662.850433,VAN
5/6/2010,1474.137398,MTL
5/6/2010,1588.422664,PIT
5/6/2010,1706.398415,DET
5/6/2010,1695.977358,SJS
5/6/2010,1656.623795,VAN
5/6/2010,1642.817248,CHI
5/8/2010,1583.770653,PIT
5/8/2010,1478.789408,MTL
5/8/2010,1648.464863,VAN
5/8/2010,1650.976181,CHI
5/10/2010,1475.389173,MTL
5/10/2010,1587.170889,PIT
5/10/2010,1560.379792,BOS
5/10/2010,1518.390489,PHI
5/10/2010,1658.947268,CHI
5/10/2010,1640.493775,VAN
5/12/2010,1582.532915,PIT
5/12/2010,1480.027146,MTL
5/12/2010,1648.706179,VAN
5/12/2010,1650.734865,CHI
5/1/2010,1549.776252,BOS
5/1/2010,1528.994029,PHI
5/3/2010,1553.656655,BOS
5/3/2010,1525.113626,PHI
5/3/2010,1682.187301,SJS
5/3/2010,1720.188472,DET
5/5/2010,1521.27784,PHI
5/5/2010,1557.492441,BOS
5/7/2010,1513.694399,PHI
5/7/2010,1565.075882,BOS
5/13/2010,1517.989637,PHI
5/13/2010,1560.780644,BOS
5/14/2010,1556.53463,BOS
5/14/2010,1522.235651,PHI
5/9/2010,1686.405836,SJS
5/9/2010,1715.969937,DET
5/16/2010,1526.432931,PHI
5/16/2010,1489.198801,MTL
5/16/2010,1690.575918,SJS
5/16/2010,1660.70567,CHI
5/18/2010,1539.68347,PHI
5/18/2010,1475.948263,MTL
5/20/2010,1468.679991,MTL
5/20/2010,1546.951742,PHI
5/22/2010,1479.801672,MTL
5/22/2010,1535.830061,PHI
5/22/2010,1664.877511,CHI
5/22/2010,1686.404077,SJS
5/24/2010,1543.186404,PHI
5/24/2010,1472.445328,MTL
5/19/2010,1682.280199,SJS
5/19/2010,1669.001388,CHI
5/23/2010,1675.116033,CHI
5/23/2010,1676.165555,SJS
5/30/2010,1681.125095,CHI
5/30/2010,1548.577678,PHI
6/1/2010,1684.371212,CHI
6/1/2010,1545.331561,PHI
6/3/2010,1542.121424,PHI
6/3/2010,1687.581349,CHI
6/5/2010,1546.946739,PHI
6/5/2010,1682.756034,CHI
6/7/2010,1675.59807,CHI
6/7/2010,1554.104704,PHI
6/10/2010,1547.489367,PHI
6/10/2010,1682.213407,CHI
10/7/2010,1330.970952,TOR
10/7/2010,1467.054054,MTL
10/7/2010,1573.361261,PIT
10/7/2010,1544.255327,PHI
10/7/2010,1497.4274,MIN
10/7/2010,1468.639131,CAR
10/8/2010,1446.890371,COL
10/8/2010,1685.447446,CHI
10/8/2010,1339.11929,EDM
10/8/2010,1522.994214,CGY
10/8/2010,1402.88248,CBJ
10/8/2010,1670.156493,SJS
10/8/2010,1554.67372,NJD
10/8/2010,1501.782622,DAL
10/8/2010,1472.804755,CAR
10/8/2010,1493.261776,MIN
10/8/2010,1711.799855,DET
10/8/2010,1559.718944,ANA
10/8/2010,1480.901998,OTT
10/8/2010,1562.570685,BUF
10/8/2010,1367.719665,WPG
10/8/2010,1648.171842,WSH
10/9/2010,1552.337349,BOS
10/9/2010,1474.818894,ARI
10/9/2010,1566.102715,BUF
10/9/2010,1470.51361,NYR
10/9/2010,1335.744446,TOR
10/9/2010,1477.369968,OTT
10/9/2010,1271.726578,NYI
10/9/2010,1506.086501,DAL
10/9/2010,1569.193811,PIT
10/9/2010,1462.28056,MTL
10/9/2010,1639.873676,WSH
10/9/2010,1550.369841,NJD
10/9/2010,1298.8331,TBL
10/9/2010,1376.017832,WPG
10/9/2010,1672.689578,SJS
10/9/2010,1400.349395,CBJ
10/10/2010,1467.30425,STL
10/10/2010,1548.422776,PHI
10/10/2010,1522.526448,NSH
10/10/2010,1551.873275,ANA
10/10/2010,1680.125725,CHI
10/10/2010,1719.645523,DET
10/10/2010,1638.735374,VAN
10/10/2010,1485.032065,LAK
10/10/2010,1483.707674,ARI
10/10/2010,1543.448569,BOS
10/11/2010,1510.408123,CGY
10/11/2010,1486.249723,LAK
10/11/2010,1351.705382,EDM
10/11/2010,1392.874235,FLA
10/11/2010,1539.907025,NJD
10/11/2010,1564.58318,PIT
10/11/2010,1271.051616,NYI
10/11/2010,1479.607231,NYR
10/11/2010,1471.769096,STL
10/11/2010,1543.535608,ANA
10/11/2010,1557.009094,BUF
10/11/2010,1676.352974,CHI
10/11/2010,1543.95793,PHI
10/11/2010,1452.212092,COL
10/11/2010,1650.336491,WSH
10/11/2010,1465.359573,OTT
10/12/2010,1637.517715,VAN
10/12/2010,1388.637525,FLA
10/12/2010,1723.418274,DET
10/12/2010,1446.999718,COL
10/13/2010,1480.45824,LAK
10/13/2010,1369.354093,WPG
10/13/2010,1553.689417,BUF
10/13/2010,1534.120007,NJD
10/13/2010,1653.296138,WSH
10/13/2010,1278.800237,NYI
10/13/2010,1466.891191,MTL
10/13/2010,1305.496839,TBL
10/13/2010,1570.370199,PIT
10/13/2010,1347.75484,TOR
10/14/2010,1679.672652,CHI
10/14/2010,1530.864115,NSH
10/14/2010,1532.506462,ANA
10/14/2010,1640.14332,VAN
10/14/2010,1549.170304,PHI
10/14/2010,1310.409545,TBL
10/14/2010,1462.399927,OTT
10/14/2010,1473.834187,CAR
10/15/2010,1535.707867,NSH
10/15/2010,1482.798243,STL
10/15/2010,1492.232344,MIN
10/15/2010,1355.942092,EDM
10/15/2010,1506.761462,DAL
10/15/2010,1722.040211,DET
10/15/2010,1516.199606,CGY
10/15/2010,1386.01192,FLA
10/15/2010,1538.232628,NJD
10/15/2010,1448.377781,COL
10/15/2010,1471.85861,NYR
10/15/2010,1352.994203,TOR
10/15/2010,1565.130836,PIT
10/15/2010,1276.768986,NYI
10/15/2010,1405.841483,CBJ
10/15/2010,1674.828901,CHI
10/15/2010,1549.576796,BUF
10/15/2010,1461.978485,MTL
10/16/2010,1537.121161,ANA
10/16/2010,1364.30535,WPG
10/16/2010,1485.506982,LAK
10/16/2010,1635.528621,VAN
10/16/2010,1466.480087,MTL
10/16/2010,1466.465742,OTT
10/16/2010,1533.718246,NJD
10/16/2010,1550.762466,BOS
10/16/2010,1274.339779,NYI
10/16/2010,1452.892164,COL
10/16/2010,1543.847539,PHI
10/16/2010,1567.560043,PIT
10/16/2010,1395.493466,FLA
10/16/2010,1315.732311,TBL
10/17/2010,1539.403882,NSH
10/17/2010,1655.327388,WSH
10/17/2010,1497.070382,MIN
10/17/2010,1400.792371,CBJ
10/17/2010,1517.163583,DAL
10/17/2010,1479.102228,STL
10/17/2010,1679.878013,CHI
10/17/2010,1545.075194,BUF
10/17/2010,1476.393777,ARI
10/17/2010,1711.638089,DET
10/17/2010,1506.71806,CGY
10/17/2010,1351.104054,EDM
10/17/2010,1667.19749,SJS
10/17/2010,1365.549049,WPG
10/18/2010,1535.877463,ANA
10/18/2010,1473.698484,ARI
10/18/2010,1625.827778,VAN
10/18/2010,1469.768372,CAR
10/18/2010,1357.671845,TOR
10/18/2010,1284.35136,NYI
10/18/2010,1467.180968,NYR
10/18/2010,1442.880583,COL
10/18/2010,1577.218925,PIT
10/18/2010,1462.465824,OTT
10/18/2010,1303.332288,TBL
10/18/2010,1518.108863,DAL
10/19/2010,1683.111616,CHI
10/19/2010,1478.156948,STL
10/19/2010,1658.666201,WSH
10/19/2010,1558.566277,BOS
10/20/2010,1536.065069,NSH
10/20/2010,1511.396401,CGY
10/20/2010,1492.519681,MIN
10/20/2010,1633.618917,VAN
10/20/2010,1658.745002,SJS
10/20/2010,1461.977233,CAR
10/20/2010,1374.001536,WPG
10/20/2010,1541.841591,BUF
10/20/2010,1405.343072,CBJ
10/20/2010,1539.520484,ANA
10/21/2010,1685.964866,CHI
10/21/2010,1621.615791,VAN
10/21/2010,1495.207825,LAK
10/21/2010,1472.183937,CAR
10/21/2010,1565.424679,BOS
10/21/2010,1651.807799,WSH
10/21/2010,1353.251338,TOR
10/21/2010,1460.971228,NYR
10/21/2010,1534.188657,PHI
10/21/2010,1532.376091,ANA
10/21/2010,1714.333382,DET
10/21/2010,1515.538346,CGY
10/21/2010,1470.480004,MTL
10/21/2010,1525.914435,NJD
10/21/2010,1308.530718,TBL
10/21/2010,1288.771867,NYI
10/21/2010,1407.89349,FLA
10/21/2010,1512.910433,DAL
10/22/2010,1531.923124,NSH
10/22/2010,1583.909662,PIT
10/22/2010,1449.090324,COL
10/22/2010,1648.538299,SJS
10/22/2010,1346.425712,EDM
10/22/2010,1504.522806,MIN
10/22/2010,1470.055462,ARI
10/22/2010,1499.075337,LAK
10/22/2010,1412.487465,CBJ
10/22/2010,1511.209533,CGY
10/22/2010,1547.945983,BUF
10/22/2010,1455.775088,OTT
10/22/2010,1367.897144,WPG
10/22/2010,1304.417007,TBL
10/23/2010,1475.303698,STL
10/23/2010,1686.872524,CHI
